date,feature
2004-06-01,"60.1,0,57.2,57.2,64.5,0,67.1,67.1,61.4,0,60.6,60.6,86.0,0,88.0,88.0"
2004-05-01,"57.2,0,57.0,57.0,67.1,0,64.6,64.6,60.6,0,60.6,60.6,88.0,0,86.0,86.0"
2004-04-01,"57.0,0,55.7,55.7,64.6,0,66.5,66.5,60.6,0,59.9,59.9,86.0,0,81.5,81.5"
2004-03-01,"55.7,0,54.7,54.7,66.5,0,70.6,70.6,59.9,0,60.8,60.8,81.5,0,75.5,75.5"
2004-02-01,"54.7,0,54.1,54.1,70.6,0,71.3,71.3,60.8,0,60.1,60.1,75.5,0,66.0,66.0"
2004-01-01,"54.1,0,50.4,50.4,71.3,0,69.1,69.1,60.1,0,58.4,58.4,66.0,0,64.0,64.0"
2003-12-01,"50.4,0,48.6,48.6,69.1,0,64.4,64.4,58.4,0,55.2,55.2,64.0,0,58.5,58.5"
2003-11-01,"48.6,0,46.5,46.5,64.4,0,60.8,60.8,55.2,0,52.4,52.4,58.5,0,56.0,56.0"
2003-10-01,"46.5,0,47.1,47.1,60.8,0,61.1,61.1,52.4,0,53.2,53.2,56.0,0,53.0,53.0"
2003-09-01,"47.1,0,46.3,46.3,61.1,0,56.8,56.8,53.2,0,51.0,51.0,53.0,0,53.0,53.0"
2003-08-01,"46.3,0,45.6,45.6,56.8,0,53.6,53.6,51.0,0,49.0,49.0,53.0,0,56.5,56.5"
2003-07-01,"45.6,0,42.4,42.4,53.6,0,53.4,53.4,49.0,0,49.0,49.0,56.5,0,51.5,51.5"
2003-06-01,"42.4,0,41.8,41.8,53.4,0,47.2,47.2,49.0,0,46.1,46.1,51.5,0,63.5,63.5"
2003-05-01,"41.8,0,42.2,42.2,47.2,0,47.2,47.2,46.1,0,46.3,46.3,63.5,0,70.0,70.0"
2003-04-01,"42.2,0,42.6,42.6,47.2,0,51.9,51.9,46.3,0,48.8,48.8,70.0,0,65.5,65.5"
2003-03-01,"42.6,0,47.4,47.4,51.9,0,58.2,58.2,48.8,0,51.3,51.3,65.5,0,57.5,57.5"
2003-02-01,"47.4,0,47.5,47.5,58.2,0,58.7,58.7,51.3,0,51.6,51.6,57.5,0,56.9,56.9"
2003-01-01,"47.5,0,44.8,44.8,58.7,0,49.9,49.9,51.6,0,48.5,48.5,56.9,0,55.7,55.7"
2002-12-01,"44.8,0,46.4,46.4,49.9,0,52.1,52.1,48.5,0,49.0,49.0,55.7,0,58.3,58.3"
2002-11-01,"46.4,0,45.8,45.8,52.1,0,52.9,52.9,49.0,0,50.5,50.5,58.3,0,62.5,62.5"
2002-10-01,"45.8,0,46.8,46.8,52.9,0,50.6,50.6,50.5,0,50.3,50.3,62.5,0,61.5,61.5"
2002-09-01,"46.8,0,45.0,45.0,50.6,0,51.9,51.9,50.3,0,50.2,50.2,61.5,0,68.3,68.3"
2002-08-01,"45.0,0,48.3,48.3,51.9,0,61.2,61.2,50.2,0,53.6,53.6,68.3,0,65.5,65.5"
2002-07-01,"48.3,0,47.3,47.3,61.2,0,61.8,61.8,53.6,0,53.1,53.1,65.5,0,63.0,63.0"
2002-06-01,"47.3,0,46.6,46.6,61.8,0,59.9,59.9,53.1,0,52.4,52.4,63.0,0,60.3,60.3"
2002-05-01,"46.6,0,46.6,46.6,59.9,0,63.8,63.8,52.4,0,52.4,52.4,60.3,0,51.9,51.9"
2002-04-01,"46.6,0,43.8,43.8,63.8,0,60.7,60.7,52.4,0,50.7,50.7,51.9,0,41.5,41.5"
2002-03-01,"43.8,0,41.0,41.0,60.7,0,55.2,55.2,50.7,0,47.5,47.5,41.5,0,43.9,43.9"
2002-02-01,"41.0,0,39.1,39.1,55.2,0,51.4,51.4,47.5,0,45.3,45.3,43.9,0,33.2,33.2"
2002-01-01,"39.1,0,36.4,36.4,51.4,0,49.1,49.1,45.3,0,44.1,44.1,33.2,0,32.0,32.0"
2001-12-01,"36.4,0,35.6,35.6,49.1,0,38.9,38.9,44.1,0,40.8,40.8,32.0,0,33.3,33.3"
2001-11-01,"35.6,0,41.5,41.5,38.9,0,51.3,51.3,40.8,0,46.2,46.2,33.3,0,36.6,36.6"
2001-10-01,"41.5,0,41.3,41.3,51.3,0,54.3,54.3,46.2,0,46.3,46.3,36.6,0,35.0,35.0"
2001-09-01,"41.3,0,37.2,37.2,54.3,0,49.2,49.2,46.3,0,43.5,43.5,35.0,0,39.9,39.9"
2001-08-01,"37.2,0,35.7,35.7,49.2,0,47.8,47.8,43.5,0,43.2,43.2,39.9,0,42.8,42.8"
2001-07-01,"35.7,0,35.1,35.1,47.8,0,44.9,44.9,43.2,0,41.3,41.3,42.8,0,45.1,45.1"
2001-06-01,"35.1,0,38.2,38.2,44.9,0,45.5,45.5,41.3,0,42.7,42.7,45.1,0,48.0,48.0"
2001-05-01,"38.2,0,39.9,39.9,45.5,0,41.5,41.5,42.7,0,43.1,43.1,48.0,0,49.9,49.9"
2001-04-01,"39.9,0,37.8,37.8,41.5,0,39.9,39.9,43.1,0,42.1,42.1,49.9,0,55.6,55.6"
2001-03-01,"37.8,0,42.3,42.3,39.9,0,38.4,38.4,42.1,0,42.3,42.3,55.6,0,64.6,64.6"
2001-02-01,"42.3,0,42.7,42.7,38.4,0,42.1,42.1,42.3,0,43.9,43.9,64.6,0,59.8,59.8"
2001-01-01,"42.7,0,47.1,47.1,42.1,0,49.1,49.1,43.9,0,48.5,48.5,59.8,0,58.1,58.1"
2000-12-01,"47.1,0,48.2,48.2,49.1,0,48.4,48.4,48.5,0,48.7,48.7,58.1,0,57.7,57.7"
2000-11-01,"48.2,0,50.6,50.6,48.4,0,48.9,48.9,48.7,0,49.7,49.7,57.7,0,58.4,58.4"
2000-10-01,"50.6,0,48.8,48.8,48.9,0,50.0,50.0,49.7,0,49.9,49.9,58.4,0,58.1,58.1"
2000-09-01,"48.8,0,52.5,52.5,50.0,0,52.0,52.0,49.9,0,52.5,52.5,58.1,0,63.4,63.4"
2000-08-01,"52.5,0,50.7,50.7,52.0,0,50.0,50.0,52.5,0,51.4,51.4,63.4,0,62.9,62.9"
2000-07-01,"50.7,0,53.0,53.0,50.0,0,51.5,51.5,51.4,0,53.2,53.2,62.9,0,65.7,65.7"
2000-06-01,"53.0,0,53.2,53.2,51.5,0,55.4,55.4,53.2,0,54.7,54.7,65.7,0,71.2,71.2"
2000-05-01,"53.2,0,51.2,51.2,55.4,0,56.2,56.2,54.7,0,54.9,54.9,71.2,0,78.7,78.7"
2000-04-01,"51.2,0,53.6,53.6,56.2,0,58.7,58.7,54.9,0,55.8,55.8,78.7,0,71.6,71.6"
2000-03-01,"53.6,0,52.8,52.8,58.7,0,60.4,60.4,55.8,0,56.7,56.7,71.6,0,72.4,72.4"
2000-02-01,"52.8,0,55.7,55.7,60.4,0,60.3,60.3,56.7,0,57.8,57.8,72.4,0,67.4,67.4"
2000-01-01,"55.7,0,53.1,53.1,60.3,0,63.1,63.1,57.8,0,58.1,58.1,67.4,0,68.1,68.1"
1999-12-01,"53.1,0,53.0,53.0,63.1,0,61.3,61.3,58.1,0,57.2,57.2,68.1,0,68.8,68.8"
1999-11-01,"53.0,0,51.3,51.3,61.3,0,63.5,63.5,57.2,0,57.0,57.0,68.8,0,65.8,65.8"
1999-10-01,"51.3,0,53.1,53.1,63.5,0,57.5,57.5,57.0,0,54.8,54.8,65.8,0,60.6,60.6"
1999-09-01,"53.1,0,50.4,50.4,57.5,0,54.6,54.6,54.8,0,53.6,53.6,60.6,0,55.5,55.5"
1999-08-01,"50.4,0,51.3,51.3,54.6,0,59.4,59.4,53.6,0,55.8,55.8,55.5,0,54.2,54.2"
1999-07-01,"51.3,0,51.1,51.1,59.4,0,57.8,57.8,55.8,0,54.3,54.3,54.2,0,51.2,51.2"
1999-06-01,"51.1,0,48.8,48.8,57.8,0,54.0,54.0,54.3,0,52.3,52.3,51.2,0,47.4,47.4"
1999-05-01,"48.8,0,47.6,47.6,54.0,0,55.9,55.9,52.3,0,52.4,52.4,47.4,0,42.5,42.5"
1999-04-01,"47.6,0,45.8,45.8,55.9,0,55.0,55.0,52.4,0,51.7,51.7,42.5,0,35.2,35.2"
1999-03-01,"45.8,0,45.5,45.5,55.0,0,52.4,52.4,51.7,0,50.6,50.6,35.2,0,33.7,33.7"
1999-02-01,"45.5,0,41.9,41.9,52.4,0,49.7,49.7,50.6,0,46.8,46.8,33.7,0,31.9,31.9"
1999-01-01,"41.9,0,45.3,45.3,49.7,0,48.3,48.3,46.8,0,48.2,48.2,31.9,0,34.5,34.5"
1998-12-01,"45.3,0,45.2,45.2,48.3,0,48.0,48.0,48.2,0,48.7,48.7,34.5,0,34.7,34.7"
1998-11-01,"45.2,0,45.7,45.7,48.0,0,49.4,49.4,48.7,0,48.7,48.7,34.7,0,34.0,34.0"
1998-10-01,"45.7,0,46.7,46.7,49.4,0,50.9,50.9,48.7,0,49.3,49.3,34.0,0,37.8,37.8"
1998-09-01,"46.7,0,45.1,45.1,50.9,0,51.8,51.8,49.3,0,49.2,49.2,37.8,0,38.4,38.4"
1998-08-01,"45.1,0,47.0,47.0,51.8,0,50.2,50.2,49.2,0,48.9,48.9,38.4,0,39.3,39.3"
1998-07-01,"47.0,0,49.3,49.3,50.2,0,51.5,51.5,48.9,0,50.9,50.9,39.3,0,41.1,41.1"
1998-06-01,"49.3,0,49.0,49.0,51.5,0,55.3,55.3,50.9,0,52.2,52.2,41.1,0,40.5,40.5"
1998-05-01,"49.0,0,51.4,51.4,55.3,0,54.9,54.9,52.2,0,52.9,52.9,40.5,0,44.2,44.2"
1998-04-01,"51.4,0,51.7,51.7,54.9,0,54.6,54.6,52.9,0,52.9,52.9,44.2,0,45.5,45.5"
1998-03-01,"51.7,0,51.1,51.1,54.6,0,57.1,57.1,52.9,0,53.8,53.8,45.5,0,47.0,47.0"
1998-02-01,"51.1,0,52.1,52.1,57.1,0,57.2,57.2,53.8,0,54.5,54.5,47.0,0,52.2,52.2"
1998-01-01,"52.1,0,53.7,53.7,57.2,0,57.4,57.4,54.5,0,55.7,55.7,52.2,0,52.1,52.1"
1997-12-01,"53.7,0,52.8,52.8,57.4,0,60.9,60.9,55.7,0,56.4,56.4,52.1,0,53.6,53.6"
1997-11-01,"52.8,0,51.2,51.2,60.9,0,55.4,55.4,56.4,0,53.9,53.9,53.6,0,53.0,53.0"
1997-10-01,"51.2,0,51.3,51.3,55.4,0,60.3,60.3,53.9,0,56.3,56.3,53.0,0,52.1,52.1"
1997-09-01,"51.3,0,51.7,51.7,60.3,0,61.3,61.3,56.3,0,57.7,57.7,52.1,0,52.0,52.0"
1997-08-01,"51.7,0,51.3,51.3,61.3,0,59.4,59.4,57.7,0,54.9,54.9,52.0,0,48.9,48.9"
1997-07-01,"51.3,0,50.7,50.7,59.4,0,62.3,62.3,54.9,0,56.1,56.1,48.9,0,48.5,48.5"
1997-06-01,"50.7,0,51.8,51.8,62.3,0,56.6,56.6,56.1,0,53.7,53.7,48.5,0,50.3,50.3"
1997-05-01,"51.8,0,50.8,50.8,56.6,0,58.6,58.6,53.7,0,53.8,53.8,50.3,0,51.1,51.1"
1997-04-01,"50.8,0,45.9,45.9,58.6,0,57.6,57.6,53.8,0,53.1,53.1,51.1,0,56.4,56.4"
1997-03-01,"45.9,0,49.8,49.8,57.6,0,57.0,57.0,53.1,0,53.8,53.8,56.4,0,53.3,53.3"
1997-02-01,"49.8,0,48.6,48.6,57.0,0,61.7,61.7,53.8,0,55.2,55.2,53.3,0,52.0,52.0"
1997-01-01,"48.6,0,47.6,47.6,61.7,0,56.9,56.9,55.2,0,53.0,53.0,52.0,0,46.3,46.3"
1996-12-01,"47.6,0,46.0,46.0,56.9,0,52.9,52.9,53.0,0,50.5,50.5,46.3,0,45.7,45.7"
1996-11-01,"46.0,0,47.2,47.2,52.9,0,54.6,54.6,50.5,0,51.1,51.1,45.7,0,50.1,50.1"
1996-10-01,"47.2,0,47.4,47.4,54.6,0,54.6,54.6,51.1,0,51.6,51.6,50.1,0,46.6,46.6"
1996-09-01,"47.4,0,46.7,46.7,54.6,0,51.9,51.9,51.6,0,49.7,49.7,46.6,0,44.1,44.1"
1996-08-01,"46.7,0,48.2,48.2,51.9,0,59.4,59.4,49.7,0,53.6,53.6,44.1,0,47.9,47.9"
1996-07-01,"48.2,0,44.7,44.7,59.4,0,51.7,51.7,53.6,0,49.1,49.1,47.9,0,50.2,50.2"
1996-06-01,"44.7,0,44.7,44.7,51.7,0,52.3,52.3,49.1,0,49.3,49.3,50.2,0,41.5,41.5"
1996-05-01,"44.7,0,44.4,44.4,52.3,0,49.1,49.1,49.3,0,46.9,46.9,41.5,0,39.9,39.9"
1996-04-01,"44.4,0,44.6,44.6,49.1,0,46.1,46.1,46.9,0,45.9,45.9,39.9,0,38.8,38.8"
1996-03-01,"44.6,0,45.3,45.3,46.1,0,44.1,44.1,45.9,0,45.5,45.5,38.8,0,40.3,40.3"
1996-02-01,"45.3,0,46.2,46.2,44.1,0,45.9,45.9,45.5,0,46.2,46.2,40.3,0,40.3,40.3"
1996-01-01,"46.2,0,44.5,44.5,45.9,0,48.6,48.6,46.2,0,45.9,45.9,40.3,0,44.5,44.5"
1995-12-01,"44.5,0,45.9,45.9,48.6,0,47.5,47.5,45.9,0,46.7,46.7,44.5,0,46.5,46.5"
1995-11-01,"45.9,0,45.5,45.5,47.5,0,49.4,49.4,46.7,0,48.1,48.1,46.5,0,48.8,48.8"
1995-10-01,"45.5,0,45.0,45.0,49.4,0,46.5,46.5,48.1,0,47.1,47.1,48.8,0,48.5,48.5"
1995-09-01,"45.0,0,48.1,48.1,46.5,0,52.7,52.7,47.1,0,50.7,50.7,48.5,0,58.6,58.6"
1995-08-01,"48.1,0,46.5,46.5,52.7,0,43.5,43.5,50.7,0,45.9,45.9,58.6,0,64.7,64.7"
1995-07-01,"46.5,0,43.7,43.7,43.5,0,44.0,44.0,45.9,0,46.7,46.7,64.7,0,70.5,70.5"
1995-06-01,"43.7,0,47.4,47.4,44.0,0,52.2,52.2,46.7,0,51.5,51.5,70.5,0,74.5,74.5"
1995-05-01,"47.4,0,48.1,48.1,52.2,0,51.9,51.9,51.5,0,52.1,52.1,74.5,0,78.9,78.9"
1995-04-01,"48.1,0,50.0,50.0,51.9,0,56.6,56.6,52.1,0,55.1,55.1,78.9,0,81.7,81.7"
1995-03-01,"50.0,0,51.9,51.9,56.6,0,59.7,59.7,55.1,0,57.4,57.4,81.7,0,86.0,86.0"
1995-02-01,"51.9,0,46.7,46.7,59.7,0,58.9,58.9,57.4,0,56.1,56.1,86.0,0,87.1,87.1"
1995-01-01,"46.7,0,51.6,51.6,58.9,0,61.5,61.5,56.1,0,59.2,59.2,87.1,0,84.5,84.5"
1994-12-01,"51.6,0,51.1,51.1,61.5,0,63.0,63.0,59.2,0,59.4,59.4,84.5,0,84.1,84.1"
1994-11-01,"51.1,0,52.5,52.5,63.0,0,62.7,62.7,59.4,0,59.0,59.0,84.1,0,80.3,80.3"
1994-10-01,"52.5,0,51.4,51.4,62.7,0,63.0,63.0,59.0,0,58.0,58.0,80.3,0,75.2,75.2"
1994-09-01,"51.4,0,52.3,52.3,63.0,0,64.2,64.2,58.0,0,58.5,58.5,75.2,0,71.6,71.6"
1994-08-01,"52.3,0,49.5,49.5,64.2,0,65.0,65.0,58.5,0,58.8,58.8,71.6,0,69.7,69.7"
1994-07-01,"49.5,0,51.4,51.4,65.0,0,61.6,61.6,58.8,0,58.2,58.2,69.7,0,67.8,67.8"
1994-06-01,"51.4,0,50.1,50.1,61.6,0,62.7,62.7,58.2,0,57.4,57.4,67.8,0,63.5,63.5"
1994-05-01,"50.1,0,48.2,48.2,62.7,0,62.8,62.8,57.4,0,56.9,56.9,63.5,0,62.9,62.9"
1994-04-01,"48.2,0,48.7,48.7,62.8,0,62.2,62.2,56.9,0,56.5,56.5,62.9,0,63.0,63.0"
1994-03-01,"48.7,0,47.5,47.5,62.2,0,63.5,63.5,56.5,0,56.0,56.0,63.0,0,58.9,0.0"
